ID,지역코드,이름,주소,위도,경도,개요,체크인,체크아웃,이미지
321,2,캔버스 블랙,,35.15941029,129.1530057,,,,https://i.pinimg.com/originals/09/73/49/097349fe09cad9fb44f4a0e7d06fd064.jpg
322,2,이바구캠프,,35.11920138,129.0285566,,,,http://imgnews.naver.net/image/082/2017/07/14/0000723892_001_20170714094607268.jpg
323,2,커플라운지 호스텔,,35.15477686,129.119956,,,,http://post.phinf.naver.net/MjAxODEyMjBfMjMy/MDAxNTQ1Mjk5MDkyMTU1.ztq-wXyNwtWoXzzGDWUZGKfbdVqZfoOSS1n10qIMhTQg.j5Z6r9G9Xcj8aPRkzyHJpBYkWLr5ZcYBOOBjJZ01l-Mg.JPEG/IKlq7eHmEIvMKpkSOiA7EdnocjKQ.jpg
324,2,The Park Guest House,,35.15487126,129.1177867,,,,https://www.nps.gov/common/uploads/cropped_image/primary/729A1143-A397-15D4-332CD08E92C2BB5D.jpg?width=1600&quality=90&mode=crop
325,2,그림하우스,,35.1729596,129.1974682,,,,https://modo-phinf.pstatic.net/20201205_190/160717496537004v9n_JPEG/mosaY4W6Xq.jpeg
326,2,펜트하우스,,35.17644808,129.1964459,,,,http://post.phinf.naver.net/MjAyMTAyMjZfMTMw/MDAxNjE0MzEyNzc5MzA3.UReZl757OXca-cEwmKY62PBK4SabZy0zdW9de7zNrCog.tzj3hE59UOGZRyS1SWpn44Sr4L2YKat5cnx2OzkGmzMg.JPEG/IpZ48Xh6kziQ3mT-GP5hiWn0Il1I.jpg
327,2,코인,,35.10951612,129.0157357,,,,https://images.unsplash.com/photo-1628498644037-fc1e28a1ea3e?ixlib=rb-1.2.1&raw_url=true&q=80&fm=jpg&crop=entropy&cs=tinysrgb&ixid=MnwxMjA3fDB8MHxjb2xsZWN0aW9uLXBhZ2V8MnxZd1pWeFJHdUdIa3x8ZW58MHx8fHw%3D&w=1000
328,2,BnB Busan Guesthouse,,35.14749318,129.0567061,,,,https://www.hotelscombined.co.kr/rimg/himg/e8/a1/b6/agoda-797099-349275927-334632.jpg?width=720&height=576&crop=true
329,2,보람게스트하우스,,35.19789579,129.0525357,,,,http://post.phinf.naver.net/MjAxNzA3MTFfMTE0/MDAxNDk5NzQ5MzM2NjA3.AUlkifYQfRAsLTmdbhhN1UrBaMw4jtlPgxAiMkHbmTsg.GHLRb5qBUa7CJPx8-61f4KnQnbnjnsEbNHRWMD4Q2r8g.JPEG/IEn9HX_wczHPRqIPq85n5GEo2Jko.jpg
330,2,싱글싱글,,35.11374659,129.0368393,,,,http://imgnews.naver.net/image/111/2008/11/06/1225945947242_1.jpg
331,2,에어비앤비 니하오 부산,,35.23428127,129.0887704,,,,
332,9,제이뷰호텔,,33.26477963,126.4165183,,,,https://ldb-phinf.pstatic.net/20220616_65/1655364690196oCWnC_JPEG/04.jpg
333,9,샤이니호텔,,33.47070996,126.7842817,,,,http://shop1.phinf.naver.net/20220512_263/1652332335375Tv6il_JPEG/53468181091283955_2071716837.jpg
334,9,뉴아일랜드 관광호텔,,33.48431485,126.4894292,,,,https://images.trvl-media.com/hotels/57000000/56550000/56546700/56546652/81b917e9.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
335,9,볕들이펜션,,33.46269662,126.9351688,,,,
336,9,JJ하우스,,33.26054786,126.4856513,,,,http://tong.visitkorea.or.kr/cms/resource/02/561502_image2_1.jpg
337,9,레이크힐스 제주리조트,,33.26730095,126.3768467,,,,http://img1.tmon.kr/cdn3/deals/2020/02/10/3064625978/original_3064625978_front_336f3_1581303243production.jpg
338,9,산들애풀하우스,,33.42982121,126.8572041,,,,https://a0.muscache.com/im/pictures/f33467d6-3081-449e-b1f0-ce65b0578b3c.jpg?aki_policy=large
339,9,메리어트관 제주신화월드 호텔 앤 리조트,,33.30500139,126.3163622,,,,http://tong.visitkorea.or.kr/cms/resource/17/2648517_image2_1.jpg
340,9,휘닉스 제주 섭지코지,,33.43025009,126.9280674,,,,http://post.phinf.naver.net/MjAyMDExMTNfMjU4/MDAxNjA1MjQ5NzAxODA4.9aLhJsVLqxkEOSN9J4EbsHjz2KZL10gPFd3wSQYvOXMg.pbucFPhrDpTEoZj6H2LBdN7UaC3JSx-u6OBb3WxhDtog.JPEG/Iu5rRZHo2_sqfg2QqRHKfOk3Z7sI.jpg
341,9,용산 제주유스호스텔,,33.2434492,126.4509463,,,,http://tong.visitkorea.or.kr/cms/resource/27/2498627_image2_1.JPG
342,9,제주알(R)호텔 [한국관광 품질인증/Korea Quality],,33.49942752,126.5179653,,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=91b3f331-6dd8-47d1-b864-c8f96e7196eb
343,9,제주에코스위츠[한국관광 품질인증/Korea Quality],,33.26541585,126.427759,,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d1860519-42f5-43a2-817b-d1773b8d2cab
344,9,토비스콘도 제주,,33.4631616,126.3117313,,,,https://ldb-phinf.pstatic.net/20200403_10/1585893026539wJAS1_JPEG/2-3.jpg
345,9,오투힐리조트,,33.52811895,126.8737643,,,,https://ldb-phinf.pstatic.net/20211123_98/1637650848294oxID1_JPEG/KakaoTalk_20211015_162135058_08.jpg
346,9,제주 써니데이,,33.23962993,126.4358311,,,,https://modo-phinf.pstatic.net/20180411_80/1523426421354C4GUW_JPEG/mosa7O8tgE.jpeg
347,9,롯데시티호텔 제주,,33.49065577,126.4865516,,,,http://post.phinf.naver.net/MjAxOTEwMDdfMjEg/MDAxNTcwNDM5MTYwNzcw.tXNZ4mFxXi-NuYfaNqlStNjhjSnMhxSz-L5AVDeR5Usg.suMQEh2SR4i1yKLrL7ybP42ghFlJ6c6fyeXgBOxQ0d4g.JPEG/I3pQtrWBA46HaJcg7xr24JhnKuiA.jpg
348,9,제주바다산책,,33.27526647,126.7104398,,,,http://img.ezmember.co.kr/cache/board/2012/10/25/0e01f09b64aaa94d813595e5ef15f1ba.jpg
349,9,숲속의궁전,,33.25423485,126.497156,,,,http://modo.phinf.naver.net/20151004_40/14439494748063CFQS_JPEG/mosag6WaLc.jpeg
350,9,나.미.송,,33.43032524,126.41772,,,,http://imgnews.naver.net/image/5349/2019/05/15/1557905557_255149_20190515163422212.jpg
351,9,호텔 리젠트마린,,33.51753954,126.5266864,,,,https://images.trvl-media.com/hotels/14000000/13370000/13364300/13364220/8e1cf3ae.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
352,9,제주 라임오렌지빌,,33.2462316,126.5872539,,,,https://images.trvl-media.com/hotels/33000000/32530000/32527600/32527542/d99f167f.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
353,9,베이힐풀앤빌라,,33.23692646,126.3727671,,,,https://ldb-phinf.pstatic.net/20210304_232/1614832441912hyq0n_JPEG/UuShbHI0tXF0OZHLCehKbNBG.jpg
354,9,아망뜨펜션(제주),,33.30609239,126.8064363,,,,http://tong.visitkorea.or.kr/cms/resource/11/729211_image2_1.jpg
355,9,샘모루펜션,,33.25316271,126.4948867,,,,http://post.phinf.naver.net/MjAyMTAyMTZfMjY1/MDAxNjEzNDU2MTU3MzM1.OXHo91uBKAt5Cwebra1a6y3M_1MuTcnzMsbIA0BqwNgg.lduCoK1NS8zh4KWEJ1Egg07gLQQuFOW0jjSICdh5i3Ag.JPEG/Ihs41IXQbOWJ5pswXGFZmlwFotJ0.jpg
356,9,그린사이드,,33.25648324,126.4112189,,,,http://shop1.phinf.naver.net/20210607_177/1623056295058mjhcH_JPEG/24192129890135454_284457088.jpg
357,9,제주 하이랜드 펜션,,33.24230756,126.4452191,,,,https://modo-phinf.pstatic.net/20180504_268/15254115693127QN36_JPEG/mosaWlebiT.jpeg
358,9,스타즈 호텔 제주 로베로(구 로베로호텔),,33.51288721,126.522023,,,,https://images.trvl-media.com/hotels/12000000/11470000/11464300/11464278/6703cbe7.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
359,9,신세계호텔,,33.24471471,126.5623172,,,,http://imgnews.naver.net/image/5647/2018/10/02/0000001866_001_20181002180012043.jpg
360,9,WE호텔,,33.2860916,126.4439404,,,,http://post.phinf.naver.net/MjAyMTEyMjNfMTMy/MDAxNjQwMjI2Nzc4NjU4.fyWYNAmhRY5pmfvq5YF9cjnywDVXJI7J7ck2nF8VRjQg.J6MaOqJeBaqbvjHzlTu6lvB5Zo1glzD3nX_D-3JCAvIg.JPEG/IGNQ6iPV4ID7bSS16eKwfjyQGQJI.jpg
361,9,제주목화휴양펜션,,33.27581346,126.6994241,,,,http://mimg1.coupangcdn.com/thumbnails/remote/595/image/product/content/vendorItemPackage/2016/08/05/3013688877/d46cf54f-22cf-4e2e-8c64-1c7300051625.jpg
362,9,제주 오리엔탈호텔,,33.5176172,126.5198092,,,,http://tong.visitkorea.or.kr/cms/resource/40/1339840_image2_1.jpg
363,9,라사니아캐슬,,33.37351379,126.8727652,,,,https://mimg5.coupangcdn.com/thumbnails/remote/595/image/product/content/vendorItemPackage/2016/04/19/3005039875/6527482d-be50-43d4-ab77-27d66f7f6930.jpg
364,9,제주썬레이크빌,,33.46752351,126.9133678,,,,https://ldb-phinf.pstatic.net/20150831_280/14410153333334cR5t_JPEG/11670789_2.jpg
365,9,에코그린리조트,,33.43531436,126.2914864,,,,http://post.phinf.naver.net/MjAyMjAyMTdfMTAy/MDAxNjQ1MDcxMDU0NDc4.xG5EY1_w_JYMGaM-BPdp4r25DgL4ELv6ciPrhVxTwCEg.2q-Cr8MYHFmsYCgk2nCz1x5TPxz9rQQf6TGwqBfJvTsg.JPEG/IgSRz6FEMZY3urHqXevspm08Pvj8.jpg
366,9,뷰티풀하우스,,33.24374632,126.4466828,,,,http://tong.visitkorea.or.kr/cms/resource/28/729128_image2_1.jpg
367,9,서귀포KAL호텔,,33.24435393,126.5808073,,,,http://shop1.phinf.naver.net/20200705_208/1593907211956VD37I_JPEG/31270600447817270_646972891.jpg
368,9,스프링힐 리조트,,33.2509287,126.4368502,,,,http://tong.visitkorea.or.kr/cms/resource/32/1341432_image2_1.jpg
369,9,제주올리브,,33.27634694,126.7123257,,,,https://ldb-phinf.pstatic.net/20211010_19/1633817663939qGfVI_JPEG/image.jpg
370,9,제주 메이플호텔 [한국관광 품질인증/Korea Quality],,33.48652559,126.4817437,,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=96bec81f-602d-4223-a1f1-20e86531f967
371,9,까델아스 리조트,,33.47588884,126.3671845,,,,https://image-logo.alba.kr/%2Fdata_image2%2Fcomlogo%2F201701%2F2017010918361882042_0.jpg
372,9,조은리조트,,33.23579513,126.492004,,,,http://tong.visitkorea.or.kr/cms/resource/34/1339334_image2_1.jpg
373,9,씨에나펜션,,33.24213998,126.3857326,,,,http://img3.tmon.kr/cdn3/deals/2019/07/23/2281715882/original_2281715882_front_c46e5_1563870146production.jpg
374,9,서툰가족,,33.22821792,126.2980683,,,,https://ldb-phinf.pstatic.net/20170712_229/1499823543589KzB6t_JPEG/186662506921983_12.jpeg
375,9,제주바닷가하우스,,33.2122557,126.292108,,,,http://tong.visitkorea.or.kr/cms/resource/40/1933540_image2_1.jpg
376,9,그랜드 조선 제주,,33.25015886,126.4063028,,,,https://a.travel-assets.com/ugc/hotel-reviews/7B2EE79CD4DB4D75F2400217F9162D2B66D5BCC51655874331814.jpg?resize=360:*
377,9,금호리조트 제주,,33.27375263,126.7028238,,,,https://www.hotelscombined.co.kr/rimg/kimg/4a/ca/349a28295ac7cded.jpg?width=1366&height=768&crop=true
378,9,앙끄리에펜션,,33.26327698,126.4138213,,,,http://post.phinf.naver.net/MjAxODA0MjVfMjM0/MDAxNTI0NjU3NDM2NDk2.XNM6PgYKSplG_dcw45xybUdG-dTW51jaOHZ-koUqS6cg.IUKAPzSdSaOE-wp4DyaxZpI-A1ocaLdusgoOY9d1TaIg.JPEG/Id6S_3qlujKlUVoPHO8RqtcDaT8I.jpg
379,9,켄싱턴리조트 서귀포,,33.23354256,126.4890127,,,,http://post.phinf.naver.net/20160826_3/1472196039795BRyS6_JPEG/IEXQVJXNYZy_L4YcVrKDqM4BBQVM.jpg
380,9,청재설헌,,33.28915995,126.571757,,,,http://post.phinf.naver.net/MjAyMTExMjRfMTMy/MDAxNjM3NzQ5NzU1MTUz.DYBiMnGfTxCnyTgxUjLvklfal9nbCuvPCYAgcAkz-Log.rixvFhAuy-skkyRHE1DMKo3BZThtDJVAnDMNJ5hQboQg.JPEG/I8Y3g1rRvUUOUVtE0y_ukHM3u9es.jpg
381,9,물고기나무 게스트하우스,,33.37892657,126.8408706,,,,http://tong.visitkorea.or.kr/cms/resource/57/2417657_image2_1.jpg
382,9,꿈꾸는 노마드 [한국관광 품질인증/Korea Quality],,33.24167794,126.4996116,,,,http://tong.visitkorea.or.kr/cms/resource/47/2528547_image2_1.jpg
383,9,쿠지홀리데이 [한국관광 품질인증/Korea Quality],,33.40261879,126.8651429,,,,http://tong.visitkorea.or.kr/cms/resource/40/2811340_image2_1.jpg
384,9,푸른제주 펜션,,33.46598791,126.9345132,,,,https://ldb-phinf.pstatic.net/20200520_187/15899813781801PgRs_JPEG/f9cucD7jV1uw7SoFbFU8TzE7.jpg
385,9,아침의향기,,33.26559618,126.4144768,,,,http://post.phinf.naver.net/MjAyMjAxMjlfMjgg/MDAxNjQzNDUyNzcwOTI1.KJym1W1CITsTvHkz0OYhWbdtzZtj_tqhiQsoZSDk0xsg.HXfPYKXKWZmp5IuRm0uuZjzgYO9u0grDkmpCDyXKO60g.JPEG/IMcekYyxirWlJvxHfSSIMGYTcBs0.jpg
386,9,신라스테이 제주,,33.48551752,126.4910513,,,,http://post.phinf.naver.net/MjAxOTA5MThfMTM4/MDAxNTY4NzkwNzkyODgz.FJDe84qjYR0dJeP00NomaVcs7MpwuBqgNMGyi6zb00cg.2MJ2FGMzjA8TAK5Ri6CribrAkBzsPGv5jw5MU1ym6vcg.JPEG/I3Z-qlJqEfJihnTzjVDOQtrP70RI.jpg
387,9,노인과바다 펜션,,33.27508037,126.7099759,,,,https://a.travel-assets.com/ugc/hotel-reviews/s1173-p6caf01b0-b828-11e6-8476-2a1f32291a43-original.jpg?resize=360:*
388,9,밀레니엄빌,,33.24519287,126.5899537,,,,https://modo-phinf.pstatic.net/20180302_281/1519969979856nUqAD_JPEG/mosab2FVFi.jpeg
389,9,나인스파빌,,33.44539322,126.4301214,,,,https://content.r9cdn.net/rimg/himg/a4/5e/03/agoda-652147-652147_15060110470028144924-297074.jpg?width=720&height=576&crop=true
390,9,예이츠 산장,,33.3257536,126.6010592,,,,https://content.r9cdn.net/rimg/himg/30/cc/b8/hotelsdotcom-1041871584-0bd7c908_w-923815.jpg?width=1200&height=630&crop=false
391,9,끄라비 펜션,,33.27950577,126.5914111,,,,https://modo-phinf.pstatic.net/20170618_59/1497761299297yyWIw_JPEG/mosafGsgv6.jpeg
392,9,꼬뜨도르 호텔,,33.55218875,126.7168774,,,,https://images.trvl-media.com/hotels/22000000/21650000/21640200/21640183/eb36cd67.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
393,9,숨 게스트하우스 제주공항점,,33.50044402,126.5146572,,,,https://ldb-phinf.pstatic.net/20190610_300/1560147726188B70Ao_JPEG/KakaoTalk_20190307_153914243.jpg
394,9,카이로스,,33.44916177,126.4003239,,,,http://imgnews.naver.net/image/057/2020/10/26/0001512734_001_20201026153837813.jpg
395,9,블루스카이 펜션,,33.26072165,126.4101189,,,,https://t-ec.bstatic.com/images/hotel/max1024x768/103/103902702.jpg
396,9,라운지하우스 제주다,,33.22327949,126.2926827,,,,https://ldb-phinf.pstatic.net/20200619_293/1592551729339uMrV3_JPEG/uIeewM3OrS8hKIDSqGJsa0vC.jpg
397,9,히든 클리프 호텔 & 네이쳐,,33.2547583,126.4026058,,,,http://cdn.ppomppu.co.kr/zboard/data3/2016/0926/1474869556_AGUWgT6kD6.jpg
398,9,해뜨는집 펜션,,33.46912904,126.922542,,,,http://tong.visitkorea.or.kr/cms/resource/50/733350_image2_1.jpg
399,9,제주 지삿개풍경,,33.23985217,126.4382447,,,,http://tong.visitkorea.or.kr/cms/resource/53/1933753_image2_1.jpg
400,9,마레보 비치호텔,,33.44818536,126.3041378,,,,https://i.pinimg.com/originals/6a/25/e6/6a25e6300ea959e24d24ebb33055a206.jpg
401,9,플레이스 캠프 제주,,33.44988665,126.9182123,,,,http://post.phinf.naver.net/MjAyMTEyMjZfMTQy/MDAxNjQwNDUyMzQxNjM5.EyRMtcQgO9qIv6_i-cLJwbHxqPJY8GTUwGbMJJjLxnIg.ycg1kieC2gECjnhc_5UIQVMKbfz8TSbx5EMc1jAdKpYg.JPEG/Ix-3OIE4oDmnukK3QPs3NwjxdBHs.jpg
402,9,C&P리조트,,33.38995019,126.8308462,,,,https://media.gettyimages.com/vectors/-vector-id1003615090?s=2048x2048
403,9,제주 추억여행,,33.24240615,126.5322643,,,,http://post.phinf.naver.net/MjAxNzEwMjNfMjc5/MDAxNTA4NzU4NjY4NzQy.aOvcpl36mqz34RIQXp1E9wZQo80LkM3K3hYzM0IVy4Ig.cX6hBx0kTLEpHu1aFzrvJDM7ZBrASFVHKnZu9a4H-Gsg.JPEG/I8DYtWSkpGT2ikTnsmsUe_yg1hck.jpg
404,9,썬랜드 호텔,,33.48399822,126.4895709,,,,https://ldb-phinf.pstatic.net/20200929_275/1601364376446qNQuP_JPEG/q7DBmbp6621wDPhESH6PrwpI.jpeg.jpg
405,9,빌레리조트,,33.47115016,126.3469836,,,,https://ldb-phinf.pstatic.net/20201128_21/1606528580880g2iyH_JPEG/KakaoTalk_20201126_005936422_03.jpg
406,9,메종글래드 제주,,33.48563414,126.4889154,,,,http://shop1.phinf.naver.net/20210830_45/1630307818446tqMHN_JPEG/31443664158994923_51823876.jpg
407,9,롱비치펜션,,33.27538313,126.7107786,,,,http://post.phinf.naver.net/20160925_263/1474785660828HOxeL_JPEG/INTIOyp8EVpFPio0D3TNvv8YvVgI.jpg
408,9,하니크라운호텔,,33.50517148,126.5275532,,,,http://imgnews.naver.net/image/5267/2014/02/07/200297_98436_2338_59_20140207095802.jpg
409,9,제주캐슬펜션,,33.24122571,126.5312505,,,,https://modo-phinf.pstatic.net/20211204_6/163860093280476FDE_PNG/mosa64KLff.png
410,9,베니키아 중문호텔,,33.25190892,126.4223958,,,,https://images.trvl-media.com/hotels/12000000/11890000/11887800/11887741/50c49cd6.jpg?impolicy=fcrop&w=1200&h=800&p=1&q=medium
411,9,랜딩관 제주신화월드 호텔 앤 리조트,,33.30500139,126.3163622,,,,http://post.phinf.naver.net/MjAyMDAxMDNfODMg/MDAxNTc4MDE0NDc2MjM5.Okm8TrXocAX-JwEDcRbbafmKxGZWTGEKYQDtojoNiEAg.b3j6xAC_QsmvNGqjdP8QbSLJQkg_Bnur2zIiI6lBRoAg.JPEG/IgIzu6oIJ6D-KVMqEAjXm0V2oAY8.jpg
412,9,예래펜션,,33.25399168,126.400256,,,,https://ldb-phinf.pstatic.net/20171201_224/1512094929315xWQj6_JPEG/xCEd25D7XiMJabudCUUiYIoQ.jpg
413,9,제주 스위트호텔,,33.24907846,126.4083582,,,,https://a.travel-assets.com/ugc/hotel-reviews/EA0303CED3E86068F4692AE87248D2D66BFEAE0F1469358002596.jpg?impolicy=rs&w=520
414,9,제주 금강산콘도,,33.37958655,126.2502663,,,,https://mimg3.coupangcdn.com/thumbnails/remote/595/image/product/content/vendorItemPackage/2017/01/31/3013775052/a4cc97ac-6599-4393-8d44-d829c719f8fc.jpg
415,9,서머셋 제주신화월드,,33.30291831,126.3175482,,,,http://post.phinf.naver.net/MjAyMTA2MDlfMjIw/MDAxNjIzMjA5MzM4MTI1.1rTUaoMD_O4ZLzImFjRmWpy3CelyErSYFEQs04lR8fwg.cF0JGwTv654AkaC7lWF8KApPKiFHEvJzQaHu3_u9-hcg.JPEG/IgX7tucNzQwtP3YeLVvBf4rfcF74.jpg
416,9,귤익는마을,,33.34411112,126.8501206,,,,http://tong.visitkorea.or.kr/cms/resource/68/1933168_image2_1.jpg
417,9,엘린호텔 [한국관광 품질인증/Korea Quality],,33.48930328,126.4954619,,,,http://tong.visitkorea.or.kr/cms/resource/73/2596273_image2_1.jpg
418,9,틸다하우스  [한국관광 품질인증/Korea Quality],,33.31094949,126.2371217,,,,http://tong.visitkorea.or.kr/cms/resource/73/2491573_image2_1.JPG
419,9,라오체리조트,,33.23712561,126.4962675,,,,http://modo.phinf.naver.net/20151101_252/1446360705521O0Ilr_JPEG/mosafaa9Ja.jpeg
420,9,제주 그랑빌펜션,,33.25641942,126.4152741,,,,http://img.justgo.kr/hotel/domestic/900384/t_g001.jpg
421,9,사조리조트 제주,,33.55178305,126.7051312,,,,http://t1a.coupangcdn.com/thumbnails/remote/q65/image/product/image/vendoritem/2015/12/08/3004951643/a03b3f6a-9621-4bb1-9f21-efb21d2bf160.jpg
422,9,소노벨 제주,,33.54020879,126.6713316,,,,http://shop1.phinf.naver.net/20220124_220/1642962211080wyDHi_JPEG/44097994740609086_1749680415.jpg
423,9,애월해안누리(구 하얀둥지),,33.47056681,126.3416563,,,,http://tong.visitkorea.or.kr/cms/resource/70/2611070_image2_1.jpg
424,9,그림리조트,,33.51621432,126.503494,,,,http://imgnews.naver.net/image/5264/2019/04/10/150976_325833_5612_20190410175831158.png
425,9,제주이도펜션(구 제주펜트하우스),,33.25527629,126.4901454,,,,http://tong.visitkorea.or.kr/cms/resource/76/2438176_image2_1.jpg
426,9,제주아이브리조트,,33.28880601,126.4961303,,,,http://shop1.phinf.naver.net/20200809_258/1596964133274Xc2NW_JPEG/34325675918437703_1699727945.jpg
427,9,클럽다인리조트,,33.47147519,126.3512638,,,,http://tong.visitkorea.or.kr/cms/resource/21/1341521_image2_1.jpg
428,9,제주 칼 호텔,,33.50565197,126.5264922,,,,http://imgnews.naver.net/image/5334/2018/07/24/0000119205_001_20180724091101296.jpg
429,9,제주마중,,33.38925461,126.230365,,,,https://ldb-phinf.pstatic.net/20180118_291/1516279184377xtclE_JPEG/%C1%A6%C1%D6%B8%B6%C1%DF%C6%E6%BC%C7_%288%29.JPG
430,9,더쉼팡스파앤풀빌라,,33.31218056,126.8037087,,,,http://post.phinf.naver.net/MjAxODA3MDlfMTU1/MDAxNTMxMTExODc5MjQ1.luj5_n6Ti7_NPRrWYikMG-6xOYylQQ9flrENj843XIsg.135hriRFmPtl1C8HPOKQLSDtQjLaUA8ZjIlTqttl3BIg.JPEG/IVUu-CzaDqw1JvnhZF9b0xtAMSec.jpg
431,9,하와이관광호텔,,33.48313446,126.4914707,,,,http://post.phinf.naver.net/20160516_203/1463381980072Aqk8z_JPEG/Ic76HTJI3ocMtfKGuuATuUtYVB44.jpg
432,9,이어도성 펜션,,33.25507795,126.417935,,,,http://tong.visitkorea.or.kr/cms/resource/78/1933478_image2_1.jpg
433,9,씨에스 호텔&리조트,,33.24291821,126.419824,,,,http://post.phinf.naver.net/MjAxOTExMDVfMTU3/MDAxNTcyOTQxMTAxMDQ5.Yeuk0C-gURjj_avK8z76vSBxp_WUWJEUt8GKUeCACZUg.EiFhrHv7vdSfrsRFjpnRXyX16R8LffbcUoxI9hoVqM0g.JPEG/ItGgA7niSbmXVrkzF1xkRF0iNkm4.jpg
434,9,제주 펄 관광호텔,,33.48359273,126.4908986,,,,http://post.phinf.naver.net/MjAxOTAzMDhfMTIy/MDAxNTUyMDMzMjI3NDk2.FC_VqZfX7MqC6agldR42FDYerhDBIICwWMKH_R4RJVMg.sXTBKqaD-tZmK8yCmJJis-WjX4NBmPFa3wm0LUvrRKcg.JPEG/I7LFVCA7s2JT8qFCZYUg6n2rMY_E.jpg
435,9,스테리나잇 제주 [한국관광 품질인증/Korea Quality],,33.46220616,126.3122813,,,,
436,9,제주펜션 향림원,,33.24375697,126.5932118,,,,http://tong.visitkorea.or.kr/cms/resource/86/1933786_image2_1.jpg
437,9,담앤루리조트,,33.24588505,126.4515573,,,,http://post.phinf.naver.net/MjAxODAzMTVfNCAg/MDAxNTIxMDk3MzY4NDM0.SBv_4xFYKxIRIjrFD5J6qGG_eCsB6BE_IpatgLO6Aqkg.M7nOWAT8ZTEGUcrlSLIgEdzpuncMr1o9rmngasFonfEg.JPEG/IKAIHLTm8QXtfnf2AcSgEyT2rk9U.jpg
438,9,더 세리 호스텔 [한국관광 품질인증/Korea Quality],,33.24700532,126.5120659,,,,http://tong.visitkorea.or.kr/cms/resource/87/2529187_image2_1.jpg
439,9,베니키아 홈 더 제주리조트,,33.37837837,126.2513107,,,,https://q-xx.bstatic.com/xdata/images/hotel/840x460/91896922.jpg?k=c4c19e66f138eac60d30b9d77ffd6b85c835fb255b608479020cb87b351a0890&o=
440,9,비치스토리호텔 [한국관광 품질인증/Korea Quality],,33.54209737,126.6653432,,,,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4006a946-e23e-41cf-a038-73fb04e4c2de
441,9,씨오르리조트,,33.24249481,126.5185572,,,,https://a.travel-assets.com/ugc/hotel-reviews/AA3C2EE4E5F11E04202C61E1A8B03EC39F3E25E81630657060075.jpg?resize=*:270
442,9,샤뜰레 펜션,,33.24839155,126.5288645,,,,https://modo-phinf.pstatic.net/20200316_136/1584332413356uaOsW_JPEG/mosatjlqG5.jpeg
443,9,비스타리조트,,33.50306782,126.4575927,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/30/89/91/caption.jpg?w=1200&h=-1&s=1
444,9,제주로얄호텔,,33.4885172,126.4916706,,,,http://mimg2.coupangcdn.com/thumbnails/remote/595/image/product/content/vendorItemPackage/2015/09/30/3001524158/1c688d28-8ab2-45ea-bbfe-3079e13d2436.jpg
445,9,동박생이,,33.55847539,126.7927873,,,,https://thumbnails.trvl-media.com/_ZwNL4QmZ-jS88XwCYYNWMNdmpo=/773x530/smart/filters:quality(60)/images.trvl-media.com/hotels/16000000/16000000/15993800/15993765/ae69e097_z.jpg
446,9,소노캄 제주(구 샤인빌 리조트),,33.30604217,126.792907,,,,http://img4.tmon.kr/cdn4/deals/2021/11/12/6570537250/original_6570537250_front_f3570_1636684707production.jpg
447,9,루체빌리조트,,33.3199036,126.3851809,,,,https://www.kayak.co.kr/rimg/himg/16/7d/c0/revato-832767-11777202-504658.jpg?width=1366&height=768&xhint=1620&yhint=988&crop=true
448,9,제주향,,33.26286314,126.4139241,,,,http://shop1.phinf.naver.net/20211028_146/1635430615270E0Oid_JPEG/36566503968539174_2063468840.jpg
449,9,제주 스카브로호텔,,33.2341295,126.3699424,,,,http://post.phinf.naver.net/MjAyMDExMTJfMzkg/MDAxNjA1MTYxNzY5MzI1.cluilOc2kLsKdKv0fsnIkBlqZCw7s4G48YuJZjXO6NQg.ZT3EdPH4yP_GUAz9CKJxtk7u_N8mZ9b4BTPQBJlEoEEg.JPEG/I6TZkaCiQ3SDk0arUzTKYd4_kpnc.jpg
450,9,관음사가는길펜션,,33.43754884,126.5544691,,,,https://modo-phinf.pstatic.net/20180315_76/1521099464967llADL_JPEG/mosaX6F1Py.jpeg
451,9,바다에누워 펜션,,33.26968847,126.6578361,,,,http://post.phinf.naver.net/MjAxNzEwMjNfMjQ3/MDAxNTA4NzQwNzU2NjM2.6y1sX3cb3rcMQZx2O9vkQkr7nDIwF0N2pAwFspupTYMg.NFfwFSN1voLNtwTARXHoHeGCrvRdkPFaLx82PL-n_0Ug.JPEG/I9j0HlpB6BHZoW8EvR8Y5iiKjakk.jpg
452,9,서귀포 귤림성,,33.25031923,126.5360194,,,,https://mimg1.coupangcdn.com/thumbnails/remote/595/image/product/content/vendorItemPackage/2015/10/20/3002506662/66d5d4b4-7134-4e7a-a451-2bd9883e103a.jpg
